batch_index,method,pred0,prey0,psi0_unit,psi1_unit,replicate,round,t_end,t_span,t_start
353,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
354,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
355,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
356,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
357,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
358,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
359,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
360,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
361,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
362,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
363,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
364,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
365,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
366,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
367,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
368,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
369,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
370,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
371,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
372,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
373,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
374,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
375,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
376,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
377,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
378,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
379,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
380,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
381,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
382,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
383,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
384,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
385,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
386,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
387,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
388,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
389,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
390,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
391,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
392,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
393,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
394,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
395,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
396,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
397,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
398,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
399,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
400,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
401,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
402,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
403,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
404,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
405,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
406,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
407,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
408,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
409,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
410,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
411,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
412,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
413,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
414,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
415,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
416,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
417,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
418,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
419,structured_short_late,15.0,40.0,0.0,1.0,0,30,40.0,2.0,38.0
0,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
1,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
2,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
3,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
4,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
5,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
6,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
7,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
8,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
9,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
10,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
11,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
12,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
13,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
14,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
15,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
16,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
17,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
18,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
19,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
20,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
21,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
22,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
23,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
24,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
25,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
26,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
27,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
28,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
29,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
30,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
31,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
32,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
33,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
34,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
35,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
36,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
37,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
38,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
39,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
40,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
41,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
42,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
43,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
44,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
45,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
46,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
47,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
48,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
49,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
50,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
51,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
52,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
53,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
54,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
55,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
56,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
57,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
58,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
59,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
60,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
61,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
62,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
63,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
64,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
65,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
66,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
67,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
68,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
69,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
70,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
71,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
72,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
73,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
74,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
75,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
76,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
77,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
78,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
79,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
80,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
81,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
82,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
83,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
84,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
85,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
86,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
87,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
88,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
89,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
90,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
91,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
92,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
93,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
94,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
95,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
96,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
97,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
98,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
99,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
100,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
101,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
102,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
103,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
104,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
105,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
106,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
107,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
108,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
109,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
110,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
111,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
112,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
113,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
114,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
115,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
116,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
117,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
118,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
119,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
120,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
121,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
122,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
123,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
124,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
125,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
126,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
127,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
128,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
129,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
130,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
131,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
132,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
133,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
134,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
135,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
136,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
137,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
138,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
139,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
140,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
141,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
142,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
143,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
144,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
145,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
146,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
147,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
148,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
149,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
150,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
151,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
152,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
153,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
154,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
155,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
156,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
157,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
158,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
159,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
160,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
161,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
162,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
163,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
164,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
165,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
166,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
167,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
168,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
169,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
170,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
171,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
172,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
173,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
174,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
175,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
176,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
177,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
178,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
179,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
180,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
181,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
182,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
183,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
184,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
185,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
186,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
187,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
188,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
189,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
190,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
191,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
192,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
193,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
194,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
195,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
196,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
197,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
198,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
199,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
200,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
201,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
202,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
203,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
204,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
205,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
206,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
207,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
208,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
209,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
210,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
211,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
212,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
213,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
214,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
215,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
216,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
217,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
218,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
219,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
220,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
221,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
222,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
223,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
224,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
225,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
226,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
227,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
228,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
229,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
230,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
231,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
232,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
233,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
234,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
235,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
236,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
237,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
238,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
239,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
240,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
241,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
242,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
243,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
244,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
245,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
246,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
247,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
248,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
249,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
250,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
251,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
252,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
253,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
254,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
255,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
256,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
257,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
258,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
259,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
260,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
261,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
262,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
263,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
264,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
265,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
266,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
267,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
268,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
269,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
270,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
271,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
272,structured_long_early,15.0,40.0,1.0,0.0,0,30,24.0,24.0,0.0
