batch_index,method,pred0,prey0,psi0_unit,psi1_unit,replicate,round,t_end,t_span,t_start
12,bo,15.0,40.0,0.951217803728873,0.7965552881727637,0,1,36.52654605378528,22.926791682035205,13.599754371750073
13,bo,15.0,40.0,0.5468225622318904,0.23743503737116844,0,1,20.196261408229596,14.030096369101589,6.166165039128007
0,bo,15.0,40.0,0.9146774704349688,0.5027648977721,0,2,31.11088051672015,22.122904349569314,8.987976167150837
1,bo,15.0,40.0,0.9146774704349688,0.5027648977721,0,2,31.11088051672015,22.122904349569314,8.987976167150837
2,bo,15.0,40.0,0.9146774704349688,0.5027648977721,0,2,31.11088051672015,22.122904349569314,8.987976167150837
3,bo,15.0,40.0,0.9146774704349688,0.5027648977721,0,2,31.11088051672015,22.122904349569314,8.987976167150837
4,bo,15.0,40.0,0.9146774704349688,0.5027648977721,0,2,31.11088051672015,22.122904349569314,8.987976167150837
5,bo,15.0,40.0,0.9146774704349688,0.5027648977721,0,2,31.11088051672015,22.122904349569314,8.987976167150837
6,bo,15.0,40.0,0.9146774704349688,0.5027648977721,0,2,31.11088051672015,22.122904349569314,8.987976167150837
7,bo,15.0,40.0,0.9146774704349688,0.5027648977721,0,2,31.11088051672015,22.122904349569314,8.987976167150837
8,bo,15.0,40.0,0.9146774704349688,0.5027648977721,0,2,31.11088051672015,22.122904349569314,8.987976167150837
9,bo,15.0,40.0,0.9146774704349688,0.5027648977721,0,2,31.11088051672015,22.122904349569314,8.987976167150837
10,bo,15.0,40.0,0.9146774704349688,0.5027648977721,0,2,31.11088051672015,22.122904349569314,8.987976167150837
11,bo,15.0,40.0,0.9146774704349688,0.5027648977721,0,2,31.11088051672015,22.122904349569314,8.987976167150837
12,bo,15.0,40.0,0.9146774704349688,0.5027648977721,0,2,31.11088051672015,22.122904349569314,8.987976167150837
13,bo,15.0,40.0,0.8863289620601474,0.7416455689629916,0,2,35.220245944096455,21.499237165323244,13.721008778773212
0,bo,15.0,40.0,0.010819245864663762,0.8854407594746859,0,3,35.67401664100294,2.2380234090226026,33.43599323198034
1,bo,15.0,40.0,0.010819245864663762,0.8854407594746859,0,3,35.67401664100294,2.2380234090226026,33.43599323198034
2,bo,15.0,40.0,0.010819245864663762,0.8854407594746859,0,3,35.67401664100294,2.2380234090226026,33.43599323198034
3,bo,15.0,40.0,0.010819245864663762,0.8854407594746859,0,3,35.67401664100294,2.2380234090226026,33.43599323198034
4,bo,15.0,40.0,0.010819245864663762,0.8854407594746859,0,3,35.67401664100294,2.2380234090226026,33.43599323198034
5,bo,15.0,40.0,0.010819245864663762,0.8854407594746859,0,3,35.67401664100294,2.2380234090226026,33.43599323198034
6,bo,15.0,40.0,0.010819245864663762,0.8854407594746859,0,3,35.67401664100294,2.2380234090226026,33.43599323198034
7,bo,15.0,40.0,0.010819245864663762,0.8854407594746859,0,3,35.67401664100294,2.2380234090226026,33.43599323198034
8,bo,15.0,40.0,0.010819245864663762,0.8854407594746859,0,3,35.67401664100294,2.2380234090226026,33.43599323198034
9,bo,15.0,40.0,0.010819245864663762,0.8854407594746859,0,3,35.67401664100294,2.2380234090226026,33.43599323198034
10,bo,15.0,40.0,0.010819245864663762,0.8854407594746859,0,3,35.67401664100294,2.2380234090226026,33.43599323198034
11,bo,15.0,40.0,0.010819245864663762,0.8854407594746859,0,3,35.67401664100294,2.2380234090226026,33.43599323198034
12,bo,15.0,40.0,0.010819245864663762,0.8854407594746859,0,3,35.67401664100294,2.2380234090226026,33.43599323198034
13,bo,15.0,40.0,0.8856240087194538,0.8344455950310105,0,3,36.934549638554,21.483728191827982,15.450821446726023
0,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,4,22.92657373859305,6.730057426402615,16.196516312190433
1,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,4,22.92657373859305,6.730057426402615,16.196516312190433
2,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,4,22.92657373859305,6.730057426402615,16.196516312190433
3,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,4,22.92657373859305,6.730057426402615,16.196516312190433
4,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,4,22.92657373859305,6.730057426402615,16.196516312190433
5,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,4,22.92657373859305,6.730057426402615,16.196516312190433
6,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,4,22.92657373859305,6.730057426402615,16.196516312190433
7,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,4,22.92657373859305,6.730057426402615,16.196516312190433
8,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,4,22.92657373859305,6.730057426402615,16.196516312190433
9,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,4,22.92657373859305,6.730057426402615,16.196516312190433
10,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,4,22.92657373859305,6.730057426402615,16.196516312190433
11,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,4,22.92657373859305,6.730057426402615,16.196516312190433
12,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,4,22.92657373859305,6.730057426402615,16.196516312190433
13,bo,15.0,40.0,0.13166791337003203,0.8649972783144724,0,4,35.260958162549336,4.896694094140704,30.364264068408634
0,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,5,22.92657373859305,6.730057426402615,16.196516312190433
1,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,5,22.92657373859305,6.730057426402615,16.196516312190433
2,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,5,22.92657373859305,6.730057426402615,16.196516312190433
3,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,5,22.92657373859305,6.730057426402615,16.196516312190433
4,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,5,22.92657373859305,6.730057426402615,16.196516312190433
5,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,5,22.92657373859305,6.730057426402615,16.196516312190433
6,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,5,22.92657373859305,6.730057426402615,16.196516312190433
7,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,5,22.92657373859305,6.730057426402615,16.196516312190433
8,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,5,22.92657373859305,6.730057426402615,16.196516312190433
9,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,5,22.92657373859305,6.730057426402615,16.196516312190433
10,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,5,22.92657373859305,6.730057426402615,16.196516312190433
11,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,5,22.92657373859305,6.730057426402615,16.196516312190433
12,bo,15.0,40.0,0.21500261029102796,0.48682128850573336,0,5,22.92657373859305,6.730057426402615,16.196516312190433
13,bo,15.0,40.0,0.13431152773397181,0.3817956848734161,0,5,18.334939277550284,4.95485361014738,13.380085667402906
0,bo,15.0,40.0,0.06188014965495536,0.5248131727541449,0,6,22.589802468306317,3.3613632924090178,19.2284391758973
1,bo,15.0,40.0,0.06188014965495536,0.5248131727541449,0,6,22.589802468306317,3.3613632924090178,19.2284391758973
2,bo,15.0,40.0,0.06188014965495536,0.5248131727541449,0,6,22.589802468306317,3.3613632924090178,19.2284391758973
3,bo,15.0,40.0,0.06188014965495536,0.5248131727541449,0,6,22.589802468306317,3.3613632924090178,19.2284391758973
4,bo,15.0,40.0,0.06188014965495536,0.5248131727541449,0,6,22.589802468306317,3.3613632924090178,19.2284391758973
5,bo,15.0,40.0,0.06188014965495536,0.5248131727541449,0,6,22.589802468306317,3.3613632924090178,19.2284391758973
6,bo,15.0,40.0,0.06188014965495536,0.5248131727541449,0,6,22.589802468306317,3.3613632924090178,19.2284391758973
7,bo,15.0,40.0,0.06188014965495536,0.5248131727541449,0,6,22.589802468306317,3.3613632924090178,19.2284391758973
8,bo,15.0,40.0,0.06188014965495536,0.5248131727541449,0,6,22.589802468306317,3.3613632924090178,19.2284391758973
9,bo,15.0,40.0,0.06188014965495536,0.5248131727541449,0,6,22.589802468306317,3.3613632924090178,19.2284391758973
10,bo,15.0,40.0,0.06188014965495536,0.5248131727541449,0,6,22.589802468306317,3.3613632924090178,19.2284391758973
11,bo,15.0,40.0,0.06188014965495536,0.5248131727541449,0,6,22.589802468306317,3.3613632924090178,19.2284391758973
12,bo,15.0,40.0,0.06188014965495536,0.5248131727541449,0,6,22.589802468306317,3.3613632924090178,19.2284391758973
13,bo,15.0,40.0,0.8534975837323222,0.5503556536405938,0,6,31.35646282778892,20.776946842111087,10.579515985677833
0,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,7,15.424038266213968,6.363139513370509,9.060898752843459
1,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,7,15.424038266213968,6.363139513370509,9.060898752843459
2,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,7,15.424038266213968,6.363139513370509,9.060898752843459
3,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,7,15.424038266213968,6.363139513370509,9.060898752843459
4,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,7,15.424038266213968,6.363139513370509,9.060898752843459
5,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,7,15.424038266213968,6.363139513370509,9.060898752843459
6,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,7,15.424038266213968,6.363139513370509,9.060898752843459
7,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,7,15.424038266213968,6.363139513370509,9.060898752843459
8,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,7,15.424038266213968,6.363139513370509,9.060898752843459
9,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,7,15.424038266213968,6.363139513370509,9.060898752843459
10,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,7,15.424038266213968,6.363139513370509,9.060898752843459
11,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,7,15.424038266213968,6.363139513370509,9.060898752843459
12,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,7,15.424038266213968,6.363139513370509,9.060898752843459
13,bo,15.0,40.0,0.44793929704282687,0.6883045284623422,0,7,31.227226390633245,11.854664534942192,19.372561855691053
0,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,8,9.795549877206163,5.656831315543892,4.13871856166227
1,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,8,9.795549877206163,5.656831315543892,4.13871856166227
2,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,8,9.795549877206163,5.656831315543892,4.13871856166227
3,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,8,9.795549877206163,5.656831315543892,4.13871856166227
4,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,8,9.795549877206163,5.656831315543892,4.13871856166227
5,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,8,9.795549877206163,5.656831315543892,4.13871856166227
6,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,8,9.795549877206163,5.656831315543892,4.13871856166227
7,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,8,9.795549877206163,5.656831315543892,4.13871856166227
8,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,8,9.795549877206163,5.656831315543892,4.13871856166227
9,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,8,9.795549877206163,5.656831315543892,4.13871856166227
10,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,8,9.795549877206163,5.656831315543892,4.13871856166227
11,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,8,9.795549877206163,5.656831315543892,4.13871856166227
12,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,8,9.795549877206163,5.656831315543892,4.13871856166227
13,bo,15.0,40.0,0.22206827260940254,0.3338904426319803,0,8,17.942116393028506,6.885501997406855,11.056614395621652
0,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,9,15.424038266213968,6.363139513370509,9.060898752843459
1,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,9,15.424038266213968,6.363139513370509,9.060898752843459
2,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,9,15.424038266213968,6.363139513370509,9.060898752843459
3,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,9,15.424038266213968,6.363139513370509,9.060898752843459
4,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,9,15.424038266213968,6.363139513370509,9.060898752843459
5,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,9,15.424038266213968,6.363139513370509,9.060898752843459
6,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,9,15.424038266213968,6.363139513370509,9.060898752843459
7,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,9,15.424038266213968,6.363139513370509,9.060898752843459
8,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,9,15.424038266213968,6.363139513370509,9.060898752843459
9,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,9,15.424038266213968,6.363139513370509,9.060898752843459
10,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,9,15.424038266213968,6.363139513370509,9.060898752843459
11,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,9,15.424038266213968,6.363139513370509,9.060898752843459
12,bo,15.0,40.0,0.19832452333502315,0.26937409204539553,0,9,15.424038266213968,6.363139513370509,9.060898752843459
13,bo,15.0,40.0,0.9397777177241866,0.9459522661614587,0,9,39.0636289451443,22.675109789932105,16.388519155212194
0,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,10,9.795549877206163,5.656831315543892,4.13871856166227
1,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,10,9.795549877206163,5.656831315543892,4.13871856166227
2,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,10,9.795549877206163,5.656831315543892,4.13871856166227
3,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,10,9.795549877206163,5.656831315543892,4.13871856166227
4,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,10,9.795549877206163,5.656831315543892,4.13871856166227
5,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,10,9.795549877206163,5.656831315543892,4.13871856166227
6,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,10,9.795549877206163,5.656831315543892,4.13871856166227
7,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,10,9.795549877206163,5.656831315543892,4.13871856166227
8,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,10,9.795549877206163,5.656831315543892,4.13871856166227
9,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,10,9.795549877206163,5.656831315543892,4.13871856166227
10,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,10,9.795549877206163,5.656831315543892,4.13871856166227
11,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,10,9.795549877206163,5.656831315543892,4.13871856166227
12,bo,15.0,40.0,0.16621960525199508,0.12051067854829234,0,10,9.795549877206163,5.656831315543892,4.13871856166227
13,bo,15.0,40.0,0.7101132872644766,0.07605083226862519,0,10,19.32432040299384,17.622492319818484,1.7018280831753565
0,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,11,36.33070661708781,10.612823013214811,25.717883603873
1,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,11,36.33070661708781,10.612823013214811,25.717883603873
2,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,11,36.33070661708781,10.612823013214811,25.717883603873
3,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,11,36.33070661708781,10.612823013214811,25.717883603873
4,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,11,36.33070661708781,10.612823013214811,25.717883603873
5,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,11,36.33070661708781,10.612823013214811,25.717883603873
6,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,11,36.33070661708781,10.612823013214811,25.717883603873
7,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,11,36.33070661708781,10.612823013214811,25.717883603873
8,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,11,36.33070661708781,10.612823013214811,25.717883603873
9,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,11,36.33070661708781,10.612823013214811,25.717883603873
10,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,11,36.33070661708781,10.612823013214811,25.717883603873
11,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,11,36.33070661708781,10.612823013214811,25.717883603873
12,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,11,36.33070661708781,10.612823013214811,25.717883603873
13,bo,15.0,40.0,0.7186624596167897,0.35820178341059017,0,11,25.758866037662344,17.810574111569373,7.94829192609297
0,bo,15.0,40.0,0.41720281895682554,0.5166786912228378,0,12,26.069936541109993,11.178462017050162,14.89147452405983
1,bo,15.0,40.0,0.41720281895682554,0.5166786912228378,0,12,26.069936541109993,11.178462017050162,14.89147452405983
2,bo,15.0,40.0,0.41720281895682554,0.5166786912228378,0,12,26.069936541109993,11.178462017050162,14.89147452405983
3,bo,15.0,40.0,0.41720281895682554,0.5166786912228378,0,12,26.069936541109993,11.178462017050162,14.89147452405983
4,bo,15.0,40.0,0.41720281895682554,0.5166786912228378,0,12,26.069936541109993,11.178462017050162,14.89147452405983
5,bo,15.0,40.0,0.41720281895682554,0.5166786912228378,0,12,26.069936541109993,11.178462017050162,14.89147452405983
6,bo,15.0,40.0,0.41720281895682554,0.5166786912228378,0,12,26.069936541109993,11.178462017050162,14.89147452405983
7,bo,15.0,40.0,0.41720281895682554,0.5166786912228378,0,12,26.069936541109993,11.178462017050162,14.89147452405983
8,bo,15.0,40.0,0.41720281895682554,0.5166786912228378,0,12,26.069936541109993,11.178462017050162,14.89147452405983
9,bo,15.0,40.0,0.41720281895682554,0.5166786912228378,0,12,26.069936541109993,11.178462017050162,14.89147452405983
10,bo,15.0,40.0,0.41720281895682554,0.5166786912228378,0,12,26.069936541109993,11.178462017050162,14.89147452405983
11,bo,15.0,40.0,0.41720281895682554,0.5166786912228378,0,12,26.069936541109993,11.178462017050162,14.89147452405983
12,bo,15.0,40.0,0.41720281895682554,0.5166786912228378,0,12,26.069936541109993,11.178462017050162,14.89147452405983
13,bo,15.0,40.0,0.6512599483695818,0.919677103584814,0,12,38.09857381441242,16.3277188641308,21.770854950281617
0,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,13,36.33070661708781,10.612823013214811,25.717883603873
1,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,13,36.33070661708781,10.612823013214811,25.717883603873
2,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,13,36.33070661708781,10.612823013214811,25.717883603873
3,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,13,36.33070661708781,10.612823013214811,25.717883603873
4,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,13,36.33070661708781,10.612823013214811,25.717883603873
5,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,13,36.33070661708781,10.612823013214811,25.717883603873
6,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,13,36.33070661708781,10.612823013214811,25.717883603873
7,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,13,36.33070661708781,10.612823013214811,25.717883603873
8,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,13,36.33070661708781,10.612823013214811,25.717883603873
9,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,13,36.33070661708781,10.612823013214811,25.717883603873
10,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,13,36.33070661708781,10.612823013214811,25.717883603873
11,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,13,36.33070661708781,10.612823013214811,25.717883603873
12,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,13,36.33070661708781,10.612823013214811,25.717883603873
13,bo,15.0,40.0,0.6612769967336669,0.1426585236418597,0,13,19.89370822493969,16.548093928140673,3.3456142967990172
0,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,14,36.33070661708781,10.612823013214811,25.717883603873
1,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,14,36.33070661708781,10.612823013214811,25.717883603873
2,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,14,36.33070661708781,10.612823013214811,25.717883603873
3,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,14,36.33070661708781,10.612823013214811,25.717883603873
4,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,14,36.33070661708781,10.612823013214811,25.717883603873
5,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,14,36.33070661708781,10.612823013214811,25.717883603873
6,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,14,36.33070661708781,10.612823013214811,25.717883603873
7,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,14,36.33070661708781,10.612823013214811,25.717883603873
8,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,14,36.33070661708781,10.612823013214811,25.717883603873
9,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,14,36.33070661708781,10.612823013214811,25.717883603873
10,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,14,36.33070661708781,10.612823013214811,25.717883603873
11,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,14,36.33070661708781,10.612823013214811,25.717883603873
12,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,14,36.33070661708781,10.612823013214811,25.717883603873
13,bo,15.0,40.0,0.38127229998409307,0.8294131117482016,0,14,34.9485794615113,10.387990599650047,24.560588861861255
0,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,15,36.33070661708781,10.612823013214811,25.717883603873
1,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,15,36.33070661708781,10.612823013214811,25.717883603873
2,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,15,36.33070661708781,10.612823013214811,25.717883603873
3,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,15,36.33070661708781,10.612823013214811,25.717883603873
4,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,15,36.33070661708781,10.612823013214811,25.717883603873
5,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,15,36.33070661708781,10.612823013214811,25.717883603873
6,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,15,36.33070661708781,10.612823013214811,25.717883603873
7,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,15,36.33070661708781,10.612823013214811,25.717883603873
8,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,15,36.33070661708781,10.612823013214811,25.717883603873
9,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,15,36.33070661708781,10.612823013214811,25.717883603873
10,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,15,36.33070661708781,10.612823013214811,25.717883603873
11,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,15,36.33070661708781,10.612823013214811,25.717883603873
12,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,15,36.33070661708781,10.612823013214811,25.717883603873
13,bo,15.0,40.0,0.9418463201233386,0.13995301215337141,0,15,25.138920455831308,22.720619042713448,2.4183014131178595
0,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,16,36.33070661708781,10.612823013214811,25.717883603873
1,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,16,36.33070661708781,10.612823013214811,25.717883603873
2,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,16,36.33070661708781,10.612823013214811,25.717883603873
3,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,16,36.33070661708781,10.612823013214811,25.717883603873
4,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,16,36.33070661708781,10.612823013214811,25.717883603873
5,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,16,36.33070661708781,10.612823013214811,25.717883603873
6,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,16,36.33070661708781,10.612823013214811,25.717883603873
7,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,16,36.33070661708781,10.612823013214811,25.717883603873
8,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,16,36.33070661708781,10.612823013214811,25.717883603873
9,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,16,36.33070661708781,10.612823013214811,25.717883603873
10,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,16,36.33070661708781,10.612823013214811,25.717883603873
11,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,16,36.33070661708781,10.612823013214811,25.717883603873
12,bo,15.0,40.0,0.3914919551461278,0.8751396439146844,0,16,36.33070661708781,10.612823013214811,25.717883603873
13,bo,15.0,40.0,0.5274790456012619,0.5373179249546027,0,16,27.78729333423357,13.604539003227762,14.182754331005809
0,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,17,38.636316211540105,18.577220523446343,20.059095688093763
1,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,17,38.636316211540105,18.577220523446343,20.059095688093763
2,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,17,38.636316211540105,18.577220523446343,20.059095688093763
3,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,17,38.636316211540105,18.577220523446343,20.059095688093763
4,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,17,38.636316211540105,18.577220523446343,20.059095688093763
5,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,17,38.636316211540105,18.577220523446343,20.059095688093763
6,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,17,38.636316211540105,18.577220523446343,20.059095688093763
7,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,17,38.636316211540105,18.577220523446343,20.059095688093763
8,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,17,38.636316211540105,18.577220523446343,20.059095688093763
9,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,17,38.636316211540105,18.577220523446343,20.059095688093763
10,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,17,38.636316211540105,18.577220523446343,20.059095688093763
11,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,17,38.636316211540105,18.577220523446343,20.059095688093763
12,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,17,38.636316211540105,18.577220523446343,20.059095688093763
13,bo,15.0,40.0,0.9777745527906802,0.6037613720134545,0,17,33.46643717662589,23.511040161394963,9.955397015230925
0,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,18,38.636316211540105,18.577220523446343,20.059095688093763
1,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,18,38.636316211540105,18.577220523446343,20.059095688093763
2,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,18,38.636316211540105,18.577220523446343,20.059095688093763
3,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,18,38.636316211540105,18.577220523446343,20.059095688093763
4,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,18,38.636316211540105,18.577220523446343,20.059095688093763
5,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,18,38.636316211540105,18.577220523446343,20.059095688093763
6,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,18,38.636316211540105,18.577220523446343,20.059095688093763
7,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,18,38.636316211540105,18.577220523446343,20.059095688093763
8,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,18,38.636316211540105,18.577220523446343,20.059095688093763
9,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,18,38.636316211540105,18.577220523446343,20.059095688093763
10,bo,15.0,40.0,0.7535100237930156,0.936344217614134,0,18,38.636316211540105,18.577220523446343,20.059095688093763
